SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2000 16th St NW #103,Washington,DC,20009,593000,2,2.0,OLD CITY #2,1000,231,1900,3,593,620,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2000-16th-St-NW-20009/unit-103/home/9864870,BRIGHT MLS,DCDC420452,N,Y,38.9169919,-77.0366559
MLS Listing,,Townhouse,2607 Franklin St NE,Washington,DC,20018,560000,3,2.5,WOODRIDGE,1452,1344,1942,3,386,,Active,,,http://www.redfin.com/DC/Washington/2607-Franklin-St-NE-20018/home/10109063,BRIGHT MLS,DCDC420668,N,Y,38.9253349,-76.969785
MLS Listing,,Condo/Co-op,1201 Q St NW #1,Washington,DC,20009,449900,2,1.0,OLD CITY #2,735,131,1906,3,612,289,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1201-Q-St-NW-20009/unit-1/home/10176462,BRIGHT MLS,DCDC403842,N,Y,38.9107717,-77.0276281
MLS Listing,,Condo/Co-op,1449 Harvard St NW #3,Washington,DC,20009,439000,1,1.0,COLUMBIA HEIGHTS,615,313,1896,3,714,146,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1449-Harvard-St-NW-20009/unit-3/home/40445669,BRIGHT MLS,DCDC420316,N,Y,38.9267083,-77.0340988
MLS Listing,,Parking,614 I St NE Unit P1,Washington,DC,20002,40000,,,Washington,300,,2019,3,133,10,Active,,,http://www.redfin.com/DC/Washington/614-I-St-NE-20002/unit-P1/home/161046019,BRIGHT MLS,DCDC420662,N,Y,38.9015107,-76.9978095
MLS Listing,,Condo/Co-op,57 N St NW #306,Washington,DC,20001,674900,1,1.0,TRUXTON CIRCLE,930,,1906,3,726,497,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-306/home/145097237,BRIGHT MLS,DCDC420654,N,Y,38.9074426,-77.0111895
MLS Listing,,Condo/Co-op,57 N St NW #430,Washington,DC,20001,499900,1,1.0,TRUXTON CIRCLE,679,,2018,3,736,368,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-430/home/161040916,BRIGHT MLS,DCDC420652,N,Y,38.9074426,-77.0111895
MLS Listing,,Condo/Co-op,57 N St NW Unit 410,Washington,DC,20001,749900,1,1.5,TRUXTON CIRCLE,981,,2018,3,764,551,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-410/home/148570672,BRIGHT MLS,DCDC420644,N,Y,38.9074426,-77.0111895
MLS Listing,,Condo/Co-op,57 N St NW Unit 125,Washington,DC,20001,749900,2,2.0,TRUXTON CIRCLE,1059,,2018,3,708,567,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-125/home/161040419,BRIGHT MLS,DCDC420638,N,Y,38.9074426,-77.0111895
MLS Listing,,Single Family Residential,4901 43rd Pl NW,Washington,DC,20016,899000,4,3.0,AMERICAN UNIVERSITY PARK,2250,5500,1934,3,400,,Active,,,http://www.redfin.com/DC/Washington/4901-43rd-Pl-NW-20016/home/9957115,BRIGHT MLS,DCDC419906,N,Y,38.9535366,-77.0847987
MLS Listing,,Condo/Co-op,57 N St NW Unit 535,Washington,DC,20001,779900,2,2.0,TRUXTON CIRCLE,1014,,2018,3,769,551,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-535/home/160425184,BRIGHT MLS,DCDC420626,N,Y,38.9074426,-77.0111895
MLS Listing,,Condo/Co-op,4715 1st St SW #103,Washington,DC,20032,77000,2,1.0,CONGRESS HEIGHTS,713,1306,1949,3,108,379,Active,,,http://www.redfin.com/DC/Washington/4715-1st-St-SW-20032/unit-103/home/10172014,BRIGHT MLS,DCDC420238,N,Y,38.8234656,-77.005896
MLS Listing,,Single Family Residential,2023 Spruce Dr NW,Washington,DC,20012,1265000,6,4.5,COLONIAL VILLAGE,4256,8400,1955,3,297,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2023-Spruce-Dr-NW-20012/home/10172327,BRIGHT MLS,DCDC420378,N,Y,38.9927443,-77.0405473
MLS Listing,,Condo/Co-op,507 Kennedy St NW #6,Washington,DC,20011,325000,1,1.0,PETWORTH,720,2850,2019,3,451,103,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/507-Kennedy-St-NW-20011/unit-6/home/161035270,BRIGHT MLS,DCDC420530,N,Y,38.9565926,-77.0202605
MLS Listing,,Townhouse,3330 Reservoir Rd NW,Washington,DC,20007,4395000,4,4.5,GEORGETOWN,4470,5038,1900,3,983,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/3330-Reservoir-Rd-NW-20007/home/9931750,BRIGHT MLS,DCDC420516,N,Y,38.912457,-77.067166
MLS Listing,,Condo/Co-op,4301 Military Rd NW #311,Washington,DC,20015,650000,2,2.0,CHEVY CHASE,898,329,2007,3,724,812,Active,April-7-2019 02:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/4301-Military-Rd-NW-20015/unit-311/home/12531030,BRIGHT MLS,DCDC420504,N,Y,38.9614401,-77.0841538
MLS Listing,,Multi-Family (2-4 Unit),2905 Fairlawn Ave SE,Washington,DC,20019,1400000,,,HILL CREST,2170,2894,1951,3,645,,Active,,,http://www.redfin.com/DC/Washington/2905-Fairlawn-Ave-SE-20019/home/11743982,BRIGHT MLS,DCDC420478,N,Y,38.878747,-76.9654087
MLS Listing,,Townhouse,1339 Downing St NE,Washington,DC,20018,499000,3,1.5,BRENTWOOD,1321,1440,1942,3,378,,Active,,,http://www.redfin.com/DC/Washington/1339-Downing-St-NE-20018/home/10094002,BRIGHT MLS,DCDC401860,N,Y,38.920507,-76.985424
MLS Listing,,Condo/Co-op,2426 Ontario Rd NW #203,Washington,DC,20009,745000,2,2.5,MOUNT PLEASANT,1300,576,2007,3,573,587,Active,,,http://www.redfin.com/DC/Washington/2426-Ontario-Rd-NW-20009/unit-203/home/21644585,BRIGHT MLS,DCDC420398,N,Y,38.9214667,-77.0404427
MLS Listing,,Condo/Co-op,1245 4th St SW #302,Washington,DC,20024,398900,1,1.0,SW WATERFRONT,959,,1966,3,416,499,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1245-4th-St-SW-20024/unit-302/home/161030142,BRIGHT MLS,DCDC420496,N,Y,38.8753295,-77.018168
MLS Listing,,Townhouse,7207 Georgia Ave NW Unit B,Washington,DC,20012,569900,2,2.5,WALTER REED,1372,,2018,3,415,333,Active,,,http://www.redfin.com/DC/Washington/7207-Georgia-Ave-NW-20012/unit-B/home/161028271,BRIGHT MLS,DCDC420566,N,Y,38.977817,-77.026055
MLS Listing,,Single Family Residential,5417 Nevada Ave NW,Washington,DC,20015,1099999,3,3.5,CHEVY CHASE,2088,4902,1920,3,527,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/5417-Nevada-Ave-NW-20015/home/9978247,BRIGHT MLS,DCDC420560,N,Y,38.961696,-77.0692406
MLS Listing,,Townhouse,641 Orleans Pl NE,Washington,DC,20002,635000,3,2.5,OLD CITY #1,1692,1092,1910,3,375,,Active,,,http://www.redfin.com/DC/Washington/641-Orleans-Pl-NE-20002/home/9897924,BRIGHT MLS,DCDC420552,N,Y,38.9048012,-76.9970108
MLS Listing,,Condo/Co-op,449 R St NW #11,Washington,DC,20001,349000,1,1.0,OLD CITY #2,558,227,2007,3,625,184,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/449-R-St-NW-20001/unit-11/home/12534373,BRIGHT MLS,DCDC420072,N,Y,38.9128589,-77.0186863
MLS Listing,,Condo/Co-op,4200 Cathedral Ave NW #109,Washington,DC,20016,250000,1,1.0,WESLEY HEIGHTS,765,585,1957,3,327,766,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4200-Cathedral-Ave-NW-20016/unit-109/home/9958040,BRIGHT MLS,DCDC412714,N,Y,38.9300647,-77.0804089
MLS Listing,,Single Family Residential,2900 7th St SE,Washington,DC,20032,250000,3,1.5,CONGRESS HEIGHTS,1331,2214,1927,3,188,,Active,,,http://www.redfin.com/DC/Washington/2900-7th-St-SE-20032/home/10164522,BRIGHT MLS,DCDC420360,N,Y,38.8459989,-76.9957397
MLS Listing,,Townhouse,213 R St NE Unit B,Washington,DC,20002,615000,3,2.5,ECKINGTON,1360,769,2004,3,452,432,Active,,,http://www.redfin.com/DC/Washington/213-R-St-NE-20002/unit-B/home/10345814,BRIGHT MLS,DCDC420510,N,Y,38.9127621,-77.0030889
MLS Listing,,Condo/Co-op,1801 Clydesdale Pl NW #224,Washington,DC,20009,349900,1,1.0,MOUNT PLEASANT,700,,1950,3,500,506,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1801-Clydesdale-Pl-NW-20009/unit-224/home/12445298,BRIGHT MLS,DCDC420508,N,Y,38.9262616,-77.0435383
MLS Listing,,Townhouse,7 Burns St NE,Washington,DC,20019,425000,3,2.0,DEANWOOD,1386,2341,1947,3,307,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/7-Burns-St-NE-20019/home/10118961,BRIGHT MLS,DCDC401530,N,Y,38.8903302,-76.9501166
MLS Listing,,Townhouse,14 T St NE #1,Washington,DC,20002,565000,3,2.0,ECKINGTON,1026,,1905,3,551,195,Active,,,http://www.redfin.com/DC/Washington/14-T-St-NE-20002/unit-1/home/161021946,BRIGHT MLS,DCDC420404,N,Y,38.915818,-77.008384
MLS Listing,,Townhouse,5032 Jay St NE,Washington,DC,20019,199900,3,1.5,DEANWOOD,1470,3394,1941,3,136,,Active,,,http://www.redfin.com/DC/Washington/5032-Jay-St-NE-20019/home/10126731,BRIGHT MLS,DCDC420298,N,Y,38.902158,-76.928697
MLS Listing,,Townhouse,2717 Unicorn Ln NW,Washington,DC,20015,1250000,4,5.5,CHEVY CHASE,2952,2850,1978,3,423,158,Active,,,http://www.redfin.com/DC/Washington/2717-Unicorn-Ln-NW-20015/home/9995244,BRIGHT MLS,DCDC403044,N,Y,38.9742169,-77.0547149
MLS Listing,,Condo/Co-op,1201 Q St NW #403,Washington,DC,20009,519000,2,1.0,OLD CITY #2,675,159,1906,3,769,350,Active,,,http://www.redfin.com/DC/Washington/1201-Q-St-NW-20009/unit-403/home/10176512,BRIGHT MLS,DCDC420038,N,Y,38.9107717,-77.0276281
MLS Listing,,Condo/Co-op,616 E St NW #818,Washington,DC,20004,749000,2,2.0,CENTRAL,1203,139,2004,3,623,867,Active,April-6-2019 03:00 PM,April-6-2019 05:00 PM,http://www.redfin.com/DC/Washington/616-E-St-NW-20004/unit-818/home/10343020,BRIGHT MLS,DCDC403664,N,Y,38.8959928,-77.0202197
MLS Listing,,Townhouse,2423 3rd St NE,Washington,DC,20002,699900,4,3.5,BROOKLAND,2312,1219,1925,3,303,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2423-3rd-St-NE-20002/home/10074400,BRIGHT MLS,DCDC419868,N,Y,38.9219026,-77.001814
MLS Listing,,Townhouse,1516 33rd St NW,Washington,DC,20007,1995000,3,2.5,GEORGETOWN,2987,2097,1900,3,668,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1516-33rd-St-NW-20007/home/9927923,BRIGHT MLS,DCDC420066,N,Y,38.9092509,-77.0662277
MLS Listing,,Multi-Family (2-4 Unit),2501 Naylor Rd SE,Washington,DC,20020,960000,,,RANDLE HEIGHTS,7340,4455,1937,3,131,,Active,,,http://www.redfin.com/DC/Washington/2501-Naylor-Rd-SE-20020/home/10151078,BRIGHT MLS,DCDC420502,N,Y,38.8680883,-76.9708995
MLS Listing,,Single Family Residential,3914 Ingomar St NW,Washington,DC,20015,1325000,3,3.5,CHEVY CHASE,2994,3797,1952,3,443,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3914-Ingomar-St-NW-20015/home/9962458,BRIGHT MLS,DCDC416846,N,Y,38.9581395,-77.0789984
MLS Listing,,Condo/Co-op,1300 4th St SE #515,Washington,DC,20003,909900,2,2.0,NAVY YARD,1125,,2019,3,809,954,Active,,,http://www.redfin.com/DC/Washington/1300-4th-St-SE-20003/unit-515/home/161012095,BRIGHT MLS,DCDC403410,N,Y,38.8744934,-77.000511
MLS Listing,,Townhouse,1017 7th St NE,Washington,DC,20002,1299000,4,3.5,OLD CITY #1,2345,1904,1912,3,554,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1017-7th-St-NE-20002/home/9900912,BRIGHT MLS,DCDC419828,N,Y,38.9031319,-76.9959084
MLS Listing,,Condo/Co-op,2022 Flagler Pl NW Unit F302,Washington,DC,20001,420000,1,1.0,LEDROIT PARK,800,366,2006,3,525,328,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/2022-Flagler-Pl-NW-20001/unit-F302/home/12530625,BRIGHT MLS,DCDC419824,N,Y,38.9172378,-77.0133537
MLS Listing,,Condo/Co-op,3872 Porter St NW Unit F360,Washington,DC,20016,539800,3,1.0,CLEVELAND PARK,1293,1721,1942,3,417,716,Active,April-7-2019 01:00 PM,April-7-2019 03:30 PM,http://www.redfin.com/DC/Washington/3872-Porter-St-NW-20016/unit-F360/home/9967086,BRIGHT MLS,DCDC409654,N,Y,38.9372332,-77.0764553
MLS Listing,,Townhouse,4103 Illinois Ave NW,Washington,DC,20011,449900,3,1.0,PETWORTH,1360,1763,1916,4,331,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4103-Illinois-Ave-NW-20011/home/10059728,BRIGHT MLS,DCDC403262,N,Y,38.9412403,-77.0177744
MLS Listing,,Single Family Residential,2009 32nd St SE,Washington,DC,20020,290900,3,2.0,HILL CREST,1111,2625,1931,4,262,,Active,,,http://www.redfin.com/DC/Washington/2009-32nd-St-SE-20020/home/10152259,BRIGHT MLS,DCDC420476,N,Y,38.865163,-76.9617181
MLS Listing,,Condo/Co-op,2660 Connecticut Ave NW Ph 3,Washington,DC,20008,8095000,3,3.5,GARFIELD,4532,4306,1928,4,1786,6331,Active,,,http://www.redfin.com/DC/Washington/2660-Connecticut-Ave-NW-20008/unit-3/home/160986293,BRIGHT MLS,DCDC403384,N,Y,38.9247818,-77.0543364
MLS Listing,,Condo/Co-op,2660 Connecticut Ave NW Unit 7B,Washington,DC,20008,5995000,2,2.5,GARFIELD,4506,4306,1928,4,1330,6331,Active,,,http://www.redfin.com/DC/Washington/2660-Connecticut-Ave-NW-20008/unit-7B/home/145428651,BRIGHT MLS,DCDC403362,N,Y,38.9251985,-77.0533741
MLS Listing,,Condo/Co-op,1514 17th St NW #611,Washington,DC,20036,192500,,1.0,OLD CITY #2,484,19334,1917,4,398,572,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1514-17th-St-NW-20036/unit-611/home/160984903,BRIGHT MLS,DCDC420446,N,Y,38.9102086,-77.0388559
MLS Listing,,Townhouse,113 Bloomingdale Ct NW,Washington,DC,20001,1275000,3,3.0,LEDROIT PARK,3200,1600,1909,4,398,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/113-Bloomingdale-Ct-NW-20001/home/10188501,BRIGHT MLS,DCDC100402,N,Y,38.9174842,-77.0127919
MLS Listing,,Condo/Co-op,1250 4th St SW Unit W403,Washington,DC,20024,360000,1,1.5,RLA (SW),730,536,1967,4,493,657,Active,,,http://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W403/home/9886077,BRIGHT MLS,DCDC420340,N,Y,38.8754566,-77.0173724
MLS Listing,,Townhouse,4707 N Capitol St NE,Washington,DC,20011,450000,3,1.5,BROOKLAND,1496,1785,1940,4,301,,Active,,,http://www.redfin.com/DC/Washington/4707-N-Capitol-St-NE-20011/home/10077708,BRIGHT MLS,DCDC410126,N,Y,38.9484662,-77.0084166
MLS Listing,,Condo/Co-op,2660 Connecticut Ave NW Unit 5D,Washington,DC,20008,3395000,3,3.5,GARFIELD,3373,3229,1928,4,1007,4748,Active,,,http://www.redfin.com/DC/Washington/2660-Connecticut-Ave-NW-20008/unit-5D/home/144155003,BRIGHT MLS,DCDC420154,N,Y,38.9251985,-77.0533741
MLS Listing,,Condo/Co-op,2660 Connecticut Ave NW Unit 4C,Washington,DC,20008,3050000,3,3.5,GARFIELD,3173,3229,1928,4,961,4748,Active,,,http://www.redfin.com/DC/Washington/2660-Connecticut-Ave-NW-20008/unit-4C/home/144324230,BRIGHT MLS,DCDC420146,N,Y,38.9251985,-77.0533741
MLS Listing,,Condo/Co-op,2660 Connecticut Ave NW Unit 5E,Washington,DC,20008,2150000,2,2.5,GARFIELD,2661,2691,1928,4,808,3957,Active,,,http://www.redfin.com/DC/Washington/2660-Connecticut-Ave-NW-20008/unit-5E/home/144154993,BRIGHT MLS,DCDC420176,N,Y,38.9251985,-77.0533741
MLS Listing,,Townhouse,14 T St NE #4,Washington,DC,20002,615000,2,2.0,ECKINGTON,880,,1905,4,699,195,Active,,,http://www.redfin.com/DC/Washington/14-T-St-NE-20002/unit-4/home/160976112,BRIGHT MLS,DCDC420172,N,Y,38.915818,-77.008384
MLS Listing,,Townhouse,812 Hr Dr SE,Washington,DC,20032,369900,3,2.5,CONGRESS HEIGHTS,1646,1071,2000,4,225,100,Active,,,http://www.redfin.com/DC/Washington/812-Hr-Dr-SE-20032/home/10182220,BRIGHT MLS,DCDC420380,N,Y,38.830275,-76.9925729
MLS Listing,,Condo/Co-op,1826 Independence Ave SE #4,Washington,DC,20003,874999,3,3.0,OLD CITY #1,2045,4651,1938,4,428,276,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1826-Independence-Ave-SE-20003/unit-4/home/161060150,BRIGHT MLS,DCDC420366,N,Y,38.8877975,-76.97801
MLS Listing,,Condo/Co-op,3701 Connecticut Ave NW #409,Washington,DC,20008,298852,1,1.0,FOREST HILLS,653,342,1951,4,458,743,Active,,,http://www.redfin.com/DC/Washington/3701-Connecticut-Ave-NW-20008/unit-409/home/9991008,BRIGHT MLS,DCDC420214,N,Y,38.938299,-77.0598977
MLS Listing,,Condo/Co-op,1111 24th St NW #45,Washington,DC,20037,1595000,2,2.0,WEST END,1542,,2018,4,1034,1715,Active,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-45/home/145074453,BRIGHT MLS,DCDC420368,N,Y,38.9041312,-77.0511178
MLS Listing,,Condo/Co-op,37 Missouri Ave NW #26,Washington,DC,20011,599999,2,1.5,CHILLUM,1205,,2019,4,498,222,Active,April-7-2019 02:30 PM,April-7-2019 04:30 PM,http://www.redfin.com/DC/Washington/37-Missouri-Ave-NW-20011/unit-26/home/160971012,BRIGHT MLS,DCDC420356,N,Y,38.955704,-77.0107
MLS Listing,,Townhouse,2450 Ontario Rd NW #3,Washington,DC,20009,789900,3,2.0,MOUNT PLEASANT,1257,629,1913,4,628,247,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2450-Ontario-Rd-NW-20009/unit-3/home/21644575,BRIGHT MLS,DCDC420332,N,Y,38.9219741,-77.0404782
MLS Listing,,Condo/Co-op,1345 K St SE #306,Washington,DC,20003,599900,2,1.0,CAPITOL HILL,965,,2018,4,622,355,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1345-K-St-SE-20003/unit-306/home/148091917,BRIGHT MLS,DCDC420348,N,Y,38.8782234,-76.9866167
MLS Listing,,Townhouse,1342 W St NW,Washington,DC,20009,1524900,3,3.5,OLD CITY #2,2850,1056,1895,4,535,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1342-W-St-NW-20009/home/10213055,BRIGHT MLS,DCDC420228,N,Y,38.918984,-77.031353
MLS Listing,,Single Family Residential,1818 Bunker Hill Rd NE,Washington,DC,20018,399900,3,1.5,MICHIGAN PARK,1170,5118,1957,4,342,,Active,,,http://www.redfin.com/DC/Washington/1818-Bunker-Hill-Rd-NE-20018/home/10101352,BRIGHT MLS,DCDC420302,N,Y,38.9411547,-76.9790901
MLS Listing,,Townhouse,4220 Dix St NE,Washington,DC,20019,250000,2,2.0,DEANWOOD,1190,2222,1941,4,210,,Active,,,http://www.redfin.com/DC/Washington/4220-Dix-St-NE-20019/home/10120578,BRIGHT MLS,DCDC420092,N,Y,38.8952532,-76.9414176
MLS Listing,,Condo/Co-op,508 L St NE Unit A,Washington,DC,20002,999900,3,3.0,NOMA,1681,,2019,4,595,180,Active,,,http://www.redfin.com/DC/Washington/508-L-St-NE-20002/unit-A/home/147421563,BRIGHT MLS,DCDC420304,N,Y,38.90399,-76.999025
MLS Listing,,Townhouse,536 Irving St NW,Washington,DC,20010,680000,4,3.0,COLUMBIA HEIGHTS,1692,1998,1916,4,402,,Active,,,http://www.redfin.com/DC/Washington/536-Irving-St-NW-20010/home/10044716,BRIGHT MLS,DCDC419936,N,Y,38.9290159,-77.0206986
MLS Listing,,Vacant Land,1690 Kramer St NE,Washington,DC,20002,240000,,,OLD CITY #1,,684,,4,,,Active,,,http://www.redfin.com/DC/Washington/1690-Kramer-St-NE-20002/home/17536037,BRIGHT MLS,DCDC420280,N,Y,38.897837,-76.980118
MLS Listing,,Townhouse,308 U St NE #2,Washington,DC,20002,699900,2,2.5,ECKINGTON,1240,,1940,4,564,218,Active,,,http://www.redfin.com/DC/Washington/308-U-St-NE-20002/unit-2/home/160965139,BRIGHT MLS,DCDC420260,N,Y,38.9171384,-77.001544
MLS Listing,,Townhouse,62 Wolfe St,Alexandria,VA,22314,1195000,2,3.5,HARBORSIDE,2318,,1993,4,516,471,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/VA/Alexandria/62-Wolfe-St-22314/home/11870910,BRIGHT MLS,VAAX227702,N,Y,38.8004383,-77.0406663
MLS Listing,,Condo/Co-op,4000 Cathedral Ave NW Unit 245B,Washington,DC,20016,189000,0,1.0,OBSERVATORY CIRCLE,596,,1931,4,317,598,Active,,,http://www.redfin.com/DC/Washington/4000-Cathedral-Ave-NW-20016/unit-245B/home/108593104,BRIGHT MLS,DCDC420256,N,Y,38.9289777,-77.0791557
MLS Listing,,Condo/Co-op,2139 N St NW #1,Washington,DC,20037,524900,1,1.0,CENTRAL,800,2034,1912,4,656,176,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2139-N-St-NW-20037/unit-1/home/160964087,BRIGHT MLS,DCDC420212,N,Y,38.9074714,-77.0481886
MLS Listing,,Condo/Co-op,2139 N St NW #2,Washington,DC,20037,549900,1,1.0,CENTRAL,800,2034,1890,4,687,176,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2139-N-St-NW-20037/unit-2/home/160964017,BRIGHT MLS,DCDC420220,N,Y,38.9074714,-77.0481886
MLS Listing,,Condo/Co-op,2139 N St NW #4,Washington,DC,20037,1799900,3,2.5,CENTRAL,1850,2034,1890,4,973,303,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2139-N-St-NW-20037/unit-4/home/160963939,BRIGHT MLS,DCDC420224,N,Y,38.9074714,-77.0481886
MLS Listing,,Condo/Co-op,2139 N St NW #3,Washington,DC,20037,1349900,2,2.0,CENTRAL,1500,2034,1890,4,900,283,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2139-N-St-NW-20037/unit-3/home/160963653,BRIGHT MLS,DCDC420222,N,Y,38.9074714,-77.0481886
MLS Listing,,Condo/Co-op,4101 Cathedral Ave NW #1205,Washington,DC,20016,249000,1,1.0,OBSERVATORY CIRCLE,195417,94077,1962,4,1,919,Active,,,http://www.redfin.com/DC/Washington/4101-Cathedral-Ave-NW-20016/unit-1205/home/18981440,BRIGHT MLS,DCDC420240,N,Y,38.9305425,-77.0795154
MLS Listing,,Single Family Residential,1336 Van Buren St NW,Washington,DC,20012,949900,5,4.5,BRIGHTWOOD,2418,5928,1941,4,393,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1336-Van-Buren-St-NW-20012/home/10022850,BRIGHT MLS,DCDC409648,N,Y,38.9697078,-77.0312924
MLS Listing,,Condo/Co-op,1414 22nd St NW #51,Washington,DC,20037,1495000,2,2.5,CENTRAL,1756,511,2005,5,851,1394,Active,,,http://www.redfin.com/DC/Washington/1414-22nd-St-NW-20037/unit-51/home/10346695,BRIGHT MLS,DCDC419810,N,Y,38.9091062,-77.0489662
MLS Listing,,Single Family Residential,6916 Greenvale St NW,Washington,DC,20015,1150000,4,3.5,HAWTHORNE,2700,7800,1948,5,426,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/6916-Greenvale-St-NW-20015/home/9996677,BRIGHT MLS,DCDC403024,N,Y,38.9808538,-77.0574133
MLS Listing,,Townhouse,2518 Baldwin Cres NE,Washington,DC,20018,699900,4,3.5,FORT LINCOLN,2748,2076,2015,5,255,107,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2518-Baldwin-Cres-NE-20018/home/77447248,BRIGHT MLS,DCDC401900,N,Y,38.9236556,-76.9567831
MLS Listing,,Condo/Co-op,4016 Georgia Ave NW #3,Washington,DC,20011,409900,1,1.0,PETWORTH,571,,2019,5,718,173,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4016-Georgia-Ave-NW-20011/unit-3/home/160941148,BRIGHT MLS,DCDC420218,N,Y,38.9403599,-77.0254446
MLS Listing,,Condo/Co-op,3883 Connecticut Ave NW #914,Washington,DC,20008,489900,1,1.0,FOREST HILLS,902,233,2002,5,543,566,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3883-Connecticut-Ave-NW-20008/unit-914/home/10194743,BRIGHT MLS,DCDC420144,N,Y,38.9400798,-77.0600326
MLS Listing,,Townhouse,737 Madison St NW,Washington,DC,20011,629090,3,1.5,PETWORTH,1428,1501,1927,5,441,,Active,,,http://www.redfin.com/DC/Washington/737-Madison-St-NW-20011/home/10052400,BRIGHT MLS,DCDC420196,N,Y,38.9586808,-77.0236227
